text_id,text,agreed_label_sadness,agreed_label_surprise,agreed_label_fear,agreed_label_anger,agreed_label_neutral,agreed_label_trust,agreed_label_joy,pct_label_sadness,pct_label_surprise,pct_label_fear,pct_label_anger,pct_label_neutral,pct_label_trust,pct_label_joy,num_emotions,is_multilabel,has_short_text
5779,Comisiile pentru cultura din Parlament dezbat rapoartele de activitate ale TVR si Radioului public,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5780,azi n-am mâncat nimic,0,0,0,0,1,0,0,0.33,0.0,0.0,0.0,0.66,0.0,0.0,1,False,False
5781,"Acest body moale, confortabil, din bumbac natural 💙 bleu petit four, prezinta un plus de originalitate si veselie datorita imprimeului simpatic al catelusului:",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5783,Casa bântuită,0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,True
5785,Adevăratul respect din partea unei persoane care ne cunoaște bine valorează mai mult decât o mie de „aprecieri” de la străinii de pe rețelele sociale. #apreciere #relatii #rețelesociale #stimadesine,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
5787,"am fost coleg cu <|PERSON|>, am și eu încredere în ea:)",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,False,False
5789,O trainică mulțumire: să-ți duci viața prin muncă și cântec,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,False
5790,care isi blocheaza vizibilitatea camerei de pe laptop cu scotch sau adeziva. nu stiu ca Windows 10 vine cu un mecanism mult mai eficient de a bloca accesul anumitor aplicatii la camera ta web. cameraweb l,0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
5791,"Păi, aia e. Că nu prea le mai am. Pandemia lui pește. Nu mai am nici concentrare, nici inspirație. E un consum interior inutil care duce la un fel de sterilitate intelectuală. În schimb, arțag, agresivita",1,0,0,1,0,0,0,0.66,0.0,0.33,0.66,0.0,0.0,0.0,2,True,False
5792,Mă regăsesc tot în a 2a categorie. Sunt distrat de fel și fel de lucruri care în mod normal nu-mi produc reacția asta de amuzament:),0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.0,0.66,1,False,False
5793,"Pentru vise frumoase: neutru nu-nseamnă nimic. Nimic este semnificat prin zero, 0, nul, nicht, nada, nica...",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5795,"Dacă acesta e singura motivație a instanței, calea e deschisă și pt o lege in acest sens; am constatat, cu uimire, că masele asta isi doresc, să se simtă ""protejate"", ele nemaifiind in stare s-o facă...",0,0,0,1,0,0,0,0.0,0.33,0.0,0.66,0.33,0.0,0.0,1,False,False
5797,"Veste proastă! Sper ca SUA și sa nu aiba un nou Nero! Oare de ce tocmai acum schimbă bufonul <|URL|> arată caracterul: sa spui despre unul din cei mai apropiati "" has been terminated""... bine o sa-mi spuna unii ca e revocat... cu mersi",0,0,0,1,0,0,0,0.33,0.33,0.0,0.66,0.0,0.0,0.0,1,False,False
5799,"Se deschide Zaţ Cafe! Cel mai nou local din Oradea aduce cafea proaspăt prăjită din Guatemala, Etiopia...",0,1,0,0,0,0,0,0.0,0.66,0.0,0.33,0.0,0.0,0.33,1,False,False
5800,înțelegeți cât de demoralizant și stânjenitor este să vă oprească poliția în public? Să se uite toată lumea la dvs. ca și cum sunteți criminali? Iar ofițerii nici nu vă pot da un motiv cert? Acestea sunt stereotipuri perpe,1,0,0,1,0,0,0,0.66,0.0,0.33,0.66,0.0,0.0,0.0,2,True,False
5801,"Actoria a fost dintotdeauna prima lui opțiune de carieră. A debutat în 2015 în „ Viață de schimb ” și mărturisește că avea emoții foarte puternice. „ Tremura costumul ăla pe mine ”, își amintește. Află mai multe despre la 19:00!",0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,False,False
5802,"🎠 🎡 🎪 🪁 🧸 🧚 ‍ ♀ ️""Hai mai bine despre copilărie să povestim, căci ea este veselă și nevinovată și drept vorbind, acesta-i adevărul. "" ()",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.0,0.66,1,False,False
5804,"În ultima săptămână am observat, cu stupoare, cum fac profit multinaționalaele petroliere: cu toate că a scăzut prețul barilului cu peste 50%, la noi la pompe nu se vede aceeași scădere. Dacă ar fi ccrescut prețul petrolui, a doua zi toți ar fi mărit prețul la pompă.",0,1,0,0,0,0,0,0.0,0.66,0.0,0.33,0.0,0.0,0.0,1,False,False
5805,"Accident tragic la Drochia: Un a murit, iar altul a ajuns la spital-",1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
5806,"Dupa dezastrul la guvernare, am zis ca mai rau nu se poate. Dar au aparut idiocratii lui <|PERSON|>. Plus, ca sa fie tacamul complet, <|PERSON|> l-a mai pus si pe ' la guvern in plina pandalie. 🤣 🤣 🤣 SaIgienizamRomaniaCuTefelisti",0,0,0,0,1,0,0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,1,False,False
5809,"Un amestec de dor, nādejde caldā şi un soi de bucurie mă încearcă în acestă seară. Şi un zâmbet mi-a răsărit pe chip la vederea acestui tablou de iarnă al lui <|PERSON|>. Au ceva aparte nopţile de iarnă...",0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.66,1.0,2,True,False
5812,"😁 ❤ ️ 😉 👋 Mulțumesc pentru grijă Într-un cuvânt: "" Binevoitor înseamnă totul O zi frumoasă și ție 😁 👋 ✌ ️",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,0.66,1,False,False
5813,Avertisment halucinant de la reprezentantul OMS! România e în mare pericol - EVENIMENTUL ZILEI,0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
5815,"Nu e mișto nici ca turist. Eu nu mai pot ignora jegul, primitivismul, animalele chinuite și țeparii omniprezenți aici. Vacanțele mi le fac în Europa de nevoie, ca să-mi păstrez o minimă sănătate mintală.",1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
5816,mulțumiți de ajutorul de la stat: anume acești bani i-au ajutat să îndeplinească lucrările de toamnă la nivelul cuvenit-,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.66,0.66,2,True,False
5818,"Bilanț dezastruos pentru piața auto europeană, după prima jumătate a anului 2020",0,0,0,0,1,0,0,0.33,0.0,0.0,0.0,0.66,0.0,0.0,1,False,False
5819,"criză de nervi pe internet. Își apără emisiunea, dar recunoaște: ” nu au ce învăța de aici ”-",0,0,0,1,0,0,0,0.33,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5820,faptul ca nu mi am putut tine majoratul in barcuta de la mc e cea mai mare dezamagire cauzata de covid,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
5821,Exact din maimuța de acolo ne tragem asta cu <|PERSON|> este doar o iluzie îndoctrinați sa credem ca exista un <|PERSON|> este si motivul pt care trebe sa ne schimbam caractere fara <|PERSON|> prejudiciază puterea sau normalitatea zeii exista nu,0,0,0,0,1,0,0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,1,False,False
5822,Sa ma fut pe pasarile lu taicameu ne certam cu el de 2 ani sa distruga cuiburile din fata casei si nu vrea ca cica aduc armonie da cacatii de pe toate mesele si scaunele si de pe jos nu vrea sa le curețe,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
5824,O turistă a căzut într-o prăpastie din Bucegi. Se încearcă salvarea ei cu elicopterul,0,0,1,0,0,0,0,0.33,0.33,0.66,0.0,0.33,0.0,0.0,1,False,False
5825,"În acest weekend vom încheia o călătorie frumoasa a cursului de #ytt200 început acum 6 luni. Timpul a zburat, fetele s-au transformat iar practica yoga a devenit un aliat de nădejde în procesul lor personal. Începem o noua formare în aprilie, info despre curs găsești ai…",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.33,1,False,False
5826,"M-AM SPERIAT, OK? Erau pe contrasens practic",0,1,1,0,0,0,0,0.0,0.66,1.0,0.0,0.0,0.0,0.0,2,True,False
5829,deci îmi vine sa plâng ii iubesc asa mult,0,0,0,0,0,0,1,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1,False,False
5831,"Chiar dacă nu s-au întîlnit niciodată oficial, între Greta <|PERSON|> și <|PERSON|> a existat totdeauna o relație rece, de ironii, de la distanță.",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5832,"În cursa în care a ieșit Campion Mondial de contratimp,<|PERSON|> a produs în medie 440 de watts. Atunci pe doi a fost <|PERSON|> la un minut în spate. Ieri,<|PERSON|> a atins aproape aceleași cifre(puțin mai mici pe cățărare) și totuși a fost învins cu <|URL|> de <|PERSON|>. Uluitor!",0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,1,False,False
5834,"Ori asumarea raspundetii prin aceasta declaratie e doar pt popor iar marimilor lor nu li se cere? Sau au scos-o din ""peisaj"" pt a nu semana si mai multa neincredere in acest act medical inutil, dar riscant? Cum o dau, tot nu-mi ies socotelile!",0,0,0,0,0,1,0,0.0,0.0,0.0,0.33,0.0,0.66,0.0,1,False,False
5836,<|USERNAME|> Ce nenorocit fără suflet🙄😡,0,0,0,1,0,0,0,0.0,0.33,0.0,0.66,0.0,0.0,0.33,1,False,False
5837,"<|URL|> no să bântuiți pe <|URL|> să plecați liniștită spre lumina că mulți alț<|URL|> bântuit de ocupa doar cei care au parte de o moarte violenta și neprevăzută (accident,crima,etc)....",0,0,0,0,0,1,0,0.33,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
5838,Salut tuturor sanatate si fericire eu am uitat ce inseamna sunt foarte supărat și si va rog foarte mult sa aveti grija de.,1,0,0,0,0,0,1,0.66,0.0,0.0,0.0,0.0,0.0,0.66,2,True,False
5839,"Din ciclul "" Ciocoii vechi şi noi "" Ăştia noi sunt la fel ca ăia vechi, doar că mai proşti. Hai sictir!",0,0,0,1,0,0,0,0.33,0.0,0.0,0.66,0.0,0.0,0.0,1,False,False
5840,"🖤<|PERSON|> <|PERSON|>, sotia fratelui presbiter <|PERSON|> , mama a 12 copii, dupa o perioada de suferinta Domnul a hotarat sa o cheme acasa",1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
5841,Doliu imens în lumea filmului! Un renumit actor a murit. Decesul a fost ținut ascuns,1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
5842,"SUA este partenerul nostru strategic cel mai statornic. Medicii militari și specialiștii CBRN care vor pleca în misiune vor duce cu ei, nu doar experiența acumulată în ultimele luni în combaterea efectelor pandemiei, ci și mesajul de solidaritate al poporului român. <|URL|>…",0,0,0,0,0,1,0,0.33,0.0,0.0,0.0,0.0,0.66,0.0,1,False,False
5843,"<|PERSON|> : Măsurile de relaxare erau necesare, dar acestea nu pot fi luate dacă transmiterea comunitară este acceentuată și dacă regulile nu sunt respectate",0,0,0,0,0,1,0,0.33,0.0,0.33,0.0,0.0,0.66,0.0,1,False,False
5845,"VIDEO | Turcia și Grecia au fost zguduite de un cutremur de 6,6 grade. Cel puțin 14 morți și 522 de răniți după prăbușirea mai multor clădiri din Izmir #news #stiri #romania",0,0,0,0,1,0,0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5846,"o fi mirosind a ceva nasol, astia sunt in stare de multe cand fac clipuri ptr social media 😁",0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
5847,Agenția Fitch a revizuit perspectiva de rating a României de la stabilă la negativă!,0,0,0,0,1,0,0,0.0,0.33,0.33,0.0,0.66,0.0,0.0,1,False,False
5848,Copii uneori sunt extraordinari.#romaniiautalent,0,1,0,0,0,0,1,0.0,0.66,0.0,0.0,0.0,0.33,1.0,2,True,False
5849,"SĂ TE ferească Bunul <|PERSON|> de Mânia MEA!!! UN minut NU mai aștept!!! UNDE e <|PERSON|> <|PERSON|> !!!? CEL mai important Ministru de interne, AM SPUS la Că ESTE SINGURUL OM de legătură cu Middle East!!!? Ce NU INTELEG",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
5853,"Chia daca-s româncă, aplaud eforturile si actiunile acestor 2 tari. Mor de ciuda ca noi suntem doar niste sclaveti prosti si plang de frustrare ca tocmai poporul român si-a dorit anormalul cu atata patima;chiar nu vreau sa le mai caut circumstan",0,0,0,1,0,0,0,0.33,0.33,0.0,0.66,0.0,0.0,0.33,1,False,False
5854,"Filme românești, hai sictir...",0,0,0,1,0,0,0,0.0,0.33,0.0,0.66,0.0,0.0,0.0,1,False,False
5855,"Ceremonia de deschiderea a anului universitar, la Universitatea Babeș-Bolyai. Preşedintele Academiei Române va participa la eveniment",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5856,sincer cred ca toti suntem inca nesiguri pe noi si avem impresia că nu stim nimic 😔✋ dar nu te stresa si ai incredere in ce poti!! we can do iiitt 💜,0,0,0,0,0,1,0,0.33,0.0,0.0,0.0,0.0,0.66,0.0,1,False,False
5857,"Castelul de nisip (1602) Chiar și eu, un biet jurnalist, eram programat cu o lucrare despre presa legionară în perioada interbelică. Dar, din motive obscure, pentru mine nu a existat o confirmare și nu am mai redactat lucrarea. Poate că a fost mai bine așa. Nu-mi amintesc ce a",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.33,0.0,1,False,False
5858,Panica de coronavirus a dinamitat din nou piața valutară din România,0,0,1,0,0,0,0,0.0,0.0,0.66,0.0,0.33,0.0,0.0,1,False,False
5860,MAE: Alertă de risc terorist sever pentru călătoriile în Marea Britanie,0,0,1,0,0,0,0,0.0,0.33,1.0,0.0,0.33,0.0,0.0,1,False,False
5862,Eu nu fac morală și știu că fac greșeli regulat în toate 7 limbi pe cate le-am învățat. Regret că nu pot să corectez în Twiter dar eu nu corijez cu arogantă pe alți ca dumneavoastră. Îi înțeleg. Dumneavoastră f,0,0,0,1,0,0,0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5864,"Milioane de animale din ferme suferă în cuști în fiecare an. <|PERSON|> , protejați-le și susțineți inițiativa EndTheCageAge în Europa",1,0,0,0,0,0,0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,1,False,False
5865,"Am vazut, nu stiu daca asta, dar cu.... (oribil, evit sa mai vad asa ceva!) Dementi si criminali cum am zis! Locul lor este pe veci dupa gratii, nu in societate!",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
5866,Patru întorși din străinătate amendați la Valchid | Ora de Sibiu,0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
5867,"M am dus la ca ultima speriata si mi a zis "" ho ca e doar ceata afara si dau astia cu pocnitori""PAI IMI BAG CEVA CA EU PLANGEAM DE FRICA AICI PE BUNE",0,0,1,0,0,0,0,0.0,0.33,0.66,0.33,0.0,0.0,0.0,1,False,False
5869,"Mama, biata mama era dezbracata complet si asa … au tras fermoarul sacului cu fund dublu si au pus capacul sicriului peste ceea ce era – trupul si zanbetul trist a mamei mele""😪",1,0,0,0,0,0,0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,1,False,False
5870,Medicamentul-minune anti-COVID al lui <|PERSON|> a crescut numărul de decese în rândul pacienţilor infectaţi,0,0,0,0,1,0,0,0.0,0.33,0.33,0.0,0.66,0.0,0.0,1,False,False
5875,"Ietete, încântat mi-s a vă revedea!",0,0,0,0,0,0,1,0.0,0.33,0.0,0.0,0.33,0.0,0.66,1,False,False
5876,"COVID19: <|URL|> de români au fost confirmați ca fiind infectați cu coronavirus, de la începutul pandemiei: <|URL|> în Germania, <|URL|> în Italia, <|URL|> în Spania, 218 în Irlanda, 195 în Marea Britanie, 125 în Franța, 137 în Austria, 93 în Grecia, 49 în Danemarca.",0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
5877,"Prăpăd în Maramureș, la Săliștea de Sus, după o ploaie torențială: „E dezastru! Niciodată nu a fost așa ceva” (Video) <|URL|>",0,1,1,0,0,0,0,0.0,0.66,0.66,0.33,0.0,0.0,0.0,2,True,False
5878,"Era o vorbă: "" cu un zâmbet nu se face primăvară! ""... Ei bine... nici nu vreau. Eu zâmbesc ca să vină odată varaaaaa... să stau la plajă, să mă plimb 20 de km pe joz zilnic, să lenevesc la terase, să cânt seara la resorturi, teatre de vară sau restaurante, să colind lumea.",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1,False,False
5879,"Nu pot fi eu insumi decat daca ma inalt pana la furie sau cobor pana la descurajare: la nivelul meu obisnuit, ignor faptul ca exist.",1,0,0,0,0,0,0,0.66,0.0,0.0,0.33,0.0,0.0,0.0,1,False,False
5881,<|PERSON|> se declară „ indignat și revoltat ” după ce Senatul a amânat votul pe legea carantinei. „ Sunt la capătul răbdării ”,0,0,0,1,0,0,0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5882,"„nu zic că ești curvă, dar fața, te trădează al dracului de tare”",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
5883,Tragedie în județul Iași! O familie de au murit într-un incendiu care le-a mistuit casa,1,0,0,0,0,0,0,1.0,0.33,0.33,0.0,0.0,0.0,0.0,1,False,False
5884,Gasiti-va o fata care va intelege asa cum sunteti si voi sa o iubiti pe ea la fel credeti-ma pe mine aceasta este calea spre fericire 🙏 🙏 🙏 🙏 🙏 🙏 🙏,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.66,0.66,2,True,False
5885,! În Timiş au apărut două focare noi de infeciţie cu COVID-19: la Casa Austria şi la un cămin de bătrâni,0,0,1,0,0,0,0,0.0,0.0,0.66,0.0,0.33,0.0,0.0,1,False,False
5886,Asa ca de amuzament... Am dat likeuri pentru tine!:))),0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.0,0.66,1,False,False
5888,"AUR, noi derpaje grave: Aceștia susțin că <|PERSON|> se droghează, iar bea în Parlament via",0,1,0,0,0,0,0,0.0,0.66,0.0,0.33,0.0,0.0,0.0,1,False,False
5891,Muzica pop – gen muzical de mare popularitate,0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
5892,Vrei sa scapi de kilogramele în plus fără înfometare și fără diete❓ ‼️PROGRAMUL DETOX ESTE ȘANSA TA‼️ 💢Este foarte important să știm cum trebuie #combinate #corect #alimentele pentru ca să le digeram corespunzător pe… <|URL|>…,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1,False,False
5893,"Daca... si totusi nu sunt de acord!Suna ca o razbunare! Nu am incredere in justitia independenta,chiar deloc!Ma refer la cel de drept penal...",0,0,1,1,0,0,0,0.0,0.0,0.66,0.66,0.0,0.0,0.0,2,True,False
5895,Luna încărcată de evenimente și de ce nu poate și surprize frumoase! ❣ ️ ❣ ️ 💕 💕 ❤ ️ ❤ ️ 🥰 🥰 💖 💖,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,0.66,1,False,False
5900,retete speciale din plante medicinale,0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
5901,Ca scapam din dileala asta care ne inconjoara zilnic si ne face irascibili si tafnosi si sa sarim la cearta pentru orice rahat lipsit de sens care daca n-ar fi starea asta generala probabil nici nu l-am lua in seama.,0,0,0,1,0,0,0,0.33,0.0,0.0,0.66,0.0,0.33,0.0,1,False,False
5902,"Este incredibil ce inundații sunt în țară, și câtă durere și tragedii produc. Sunt care se trezesc în câteva minute fără tot ceea ce au muncit și agonisit o viață, s-au pierdut vieți omenești,, nu altceva!",1,1,0,0,0,0,0,0.66,0.66,0.0,0.33,0.0,0.0,0.0,2,True,False
5903,"Curata nebunie: ""autoritățile de pe tot globul, și nu doar de la noi, nu mai fac în acest moment nicio deosebire între moartea unui pacient cauzată efectiv de Covid-19 și moartea unui pacient la care se descoperă prezența virusului.""Dar e buna pt a-i inspaimanta pe cei mai multi",1,1,0,1,0,0,0,0.66,0.66,0.0,0.66,0.0,0.0,0.0,3,True,False
5904,"ba din contra, a crescut, vin colegii la munca cu drag!",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1,False,False
5905,"a postat o fotografie cu ea însărcinată și a făcut anunțul, direct din izolare! sunt în extaz...",0,0,0,0,0,0,1,0.0,0.33,0.0,0.0,0.0,0.0,0.66,1,False,False
5907,Am observat ca daca vrei sa cresti pe twitter trebuie sa fii foarte activ:),0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.33,0.0,1,False,False
5908,Mulțumesc asemenea iubita. Un minunat si senin sfârşit de săptămână alături de cei dragi. #CanYaman #ÖzgürAtasoy #ÖzgeGürel #Ezgiİnal #Ezgür #BayYanlış #GücünAşkında,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,False
5910,"Pai, daca ar sta in casa si ar respecta legea, militia nu ar trage in ei, simplu. E dezgustator ce se intampla, iar cei care le plang de mila sunt ca si ei...",0,0,0,1,0,0,0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5912,"Ati vazut, probabil, imaginile dezolante din spitalul județean Resita. trimite un control... Ce nu inteleg e cum e posibil ca lucrurile sa fie atat de... necunoscute la nivel central. Pare ca nu e niciun instrument formal de informare.",0,0,0,1,0,0,0,0.33,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5915,"Clipe de coșmar pentru <|PERSON|>, lui <|PERSON|>. ei a fost la un pas să moară. FOTO...",0,1,1,0,0,0,0,0.33,0.66,0.66,0.0,0.33,0.0,0.0,2,True,False
5916,A început semnalizarea celor mai riscante zone din traficul bucureștean via Bucuresti FM - Radio Muzica Live Online-,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5917,Eu nu pot m am chinuit asa de mult sa trec...... De o săptămână am tot încercat tbh 😭,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
5918,"Luna ianuarie a anului 2018 rămâne, fără doar și poate, cea mai nenorocită perioadă din viața mea. Mama s-a dus pe 12, bunica pe 21. Numere în oglindă<|URL|> fost de parcă buni, bolnavă de Alzheimer, a realizat cumva că fata ei nu mai este, și a decis să plece și ea. #fuckcancer",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
5919,Fariseilor şi cărturarilor le zicea: Voi sunteţi pui de viperă voi vă asemănaţi cu mormintele văruite indignat de îngâmfatele lor postiri şi dăruiri ale bogaţilor le spunea că doi bani ai unei văduve sărace sunt mai preţuiţi înaintea lui <|PERSON|> decât darurile lor bogate,0,0,0,0,1,0,0,0.0,0.0,0.0,0.33,1.0,0.0,0.0,1,False,False
5920,"#Guvern: Decretul prin care preşedintele l-a desemnat pe #<|PERSON|> drept candidat la funcţia de #premier, pentru #votul de încredere al #Parlamentului asupra programului şi listei noului Guvern, a fost publicat în #M",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
5921,"E #IarnaSamsung, dacă era cineva mirat de temperaturile astea.",0,1,0,0,0,0,0,0.0,0.66,0.0,0.0,0.33,0.0,0.0,1,False,False
5922,Bune momentele când mă-ntâlnesc cu mine și sunt binedispus,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.66,0.33,1,False,False
5923,"Femeia asta minte asa cum respira. Din fericire, putini mai sunt cei dispusi sa-i dea crezare. Dovada ca a pierdut alegerile la Primaria Generala.",0,0,0,1,0,0,0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5924,"E ancheta, au fost ucisi de guvernarea asta incompetenta si tradatoare! Astia. s aia de la PDL fani ai iesirilor din sistem, a impozitelor marite, a taierilor de salarii si pensii",0,0,0,1,0,0,0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
5925,Noi românii suntem printre puținele popoare care mai au credința în suflet! Mamele și bunicile noastre ne-au știut sădi în suflete speranța credinței! Vom putea transmite noi generațiilor viitoare acest sentiment de dragoste de <|PERSON|>? proiectdetara,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.33,1,False,False
5926,"<|PERSON|> revenit recent la Superintendența din Pompei cu un fragment de teracotă, care înfățișează chipul unei. spune: „ Acum 50 de ani am luat acest fragment dintr-o clădire. Mi-e rușine de asta și o returnez. Îmi pare rău “",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
5927,"Iar acest fapt este stupefiant cîtă vreme - sanchi - omenirea pute de ""infectaţi"", ""simptomatici"" şi ""decedaţi"" de covid. Deci, accesul la viruşi - pt. a fi studiaţi, contracaraţi şi ""vaccinaţi"" - ar trebui să fie u",0,0,0,1,0,0,0,0.33,0.0,0.0,1.0,0.0,0.33,0.0,1,False,False
5928,Explozie a numărului de cazuri noi de Covid-19 în România: 994 într-o singură zi. Bilanțul crește alarmant...,0,0,1,0,0,0,0,0.33,0.0,0.66,0.33,0.33,0.0,0.0,1,False,False
5929,"Cutremur în zona Vrancea, miercuri dimineața...",0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,False,False
5930,"un primitiv - acest ins, A <|PERSON|>. incult, agresiv, bădăran.",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
5932,India: Doi bărbaţi au fost arestaţi după furturi cu ajutorul maimuţelor-,0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
5933,"Am aflat de moartea lui <|PERSON|> acum 10 minute, în vestiar, la sală, unde eram mai mulți care afișam un oarecare zâmbet melancolic pe față, vorbind despre cariera fabuloasă și viața decadentă pe care le-a avut în același timp.",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
5934,"prostiaucide Psihopata cu doctorat obtinut la varsta frageda este doar mic un exemplu, eu cunoscand bine mediul asta academic, din interior. Iar oile-studenti, care raspund timid si ii inghit mizeriile sunt viitorii si.",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
5936,"Bazilica care se înalță, Sacré-Cœur, eram bucuros să desenez capodoperă aceasta, schița mea pe care am făcut-o în capitala mondială a culturii. Fermecător Paris France Europe 🇫 🇷 📷",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,0.66,1,False,False
5937,oomfenilor de clasa a 8-a mai aveti o proba maine si scapati in final de cacaturile astea de examene 🤩 stiu din nou sigur ca o sa faceti bine si sa va pice subiecte accesibile ca altfel ii omor pe aia de la minister 💓 va tin pumnii si va iubi pe toti fiti confident maine!!!!,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.66,0.66,2,True,False
5939,Stupoare! Centre teroriste maghiare din Ardealul de Nord coordonate militar de preoți catolici!?,0,1,0,0,0,0,0,0.0,1.0,0.33,0.33,0.0,0.0,0.0,1,False,False
5941,Maramureșul este în doliu! Un cunoscut cântăreț de muzică populară a murit răpus de noul coronavirus (COVID – 19)!foto - <|URL|>…,1,1,0,0,0,0,0,0.66,0.66,0.0,0.0,0.0,0.0,0.0,2,True,False
